date,PRICE,IV,HV10,HV20,HV30,Spread,Spread_z
2015-05-12,209.97999572753906,13.859999656677246,12.3624675768794,10.721406490580296,9.826403933660563,4.033595723016683,1.1817440844566516
2015-05-13,210.02000427246094,13.760000228881836,12.23083217480239,10.603682441034495,9.457703649772979,4.302296579108857,1.3523712048405598
2015-05-14,212.2100067138672,12.739999771118164,11.971392424944176,11.204154035048765,9.774838734107814,2.9651610370103505,0.28316824799815277
2015-05-15,212.44000244140625,12.380000114440918,10.984265927333714,10.315823029150318,9.745910276048493,2.634089838392425,-3.1819929859977673e-05
2015-05-18,213.10000610351562,12.729999542236328,10.996994890687708,9.929352707472065,9.620333144615625,3.1096663976207033,0.3552135201308028
2015-05-19,213.02999877929688,12.850000381469727,8.924372447583009,9.91235120785813,9.572325468445877,3.2776749130238496,0.472287025774081
2015-05-20,212.8800048828125,12.880000114440918,8.474107986851365,9.810097268901991,9.554807217393252,3.325192897047666,0.4865436835647416
2015-05-21,213.5,12.109999656677246,8.43575189128489,9.821100098485338,9.516215020904468,2.593784635772778,-0.15302980763596702
2015-05-22,212.99000549316406,12.130000114440918,6.368093063859358,9.849468394321041,9.451694287761917,2.6783058266790007,-0.10013620979528746
2015-05-26,210.6999969482422,14.0600004196167,8.079423260414604,10.478488599858835,9.88959376298257,4.17040665663413,1.160749427908551
2015-05-27,212.6999969482422,13.270000457763672,9.018731626436342,10.934065035959346,10.223099650393475,3.0469008073701964,0.14804779751626307
2015-05-28,212.4600067138672,13.3100004196167,9.080835303049039,10.830130891638445,10.164869341329243,3.1451310782874558,0.2217461087526557
2015-05-29,211.13999938964844,13.84000015258789,8.237116136205184,10.434623479592792,10.334466288496325,3.505533864091566,0.529348542561811
2015-06-01,211.57000732421875,13.970000267028809,8.295604660145738,9.781531190878956,9.752293791145187,4.217706475883622,1.132197617421097
2015-06-02,211.36000061035156,14.239999771118164,8.085249314597302,9.74093530816756,9.430331857823452,4.809667913294712,1.6042873162900584
2015-06-03,211.9199981689453,13.65999984741211,8.253153269907877,8.817862923353418,9.444816570210584,4.215183277201525,1.0605114932078288
2015-06-04,210.1300048828125,14.710000038146973,9.085637006288753,9.238219721581205,9.672300931071181,5.037699107075792,1.7231722220846049
2015-06-05,209.77000427246094,14.210000038146973,8.808543969445905,9.177724000153587,9.652126726345415,4.557873311801558,1.3219269809429663
2015-06-08,208.47999572753906,15.289999961853027,9.05668221533257,8.134881556712852,9.766940600078536,5.523059361774491,2.0408825264706474
2015-06-09,208.4499969482422,14.470000267028809,7.8242939935284666,8.002089420992368,9.707282599952526,4.7627176670762825,1.3911000590735212
2015-06-10,210.9499969482422,13.220000267028809,8.702285839100092,9.019256777328884,10.278730445084463,2.9412698219443456,-0.0798266908026786
2015-06-11,211.6300048828125,12.850000381469727,8.90801211430871,9.078211418963306,10.248845526537123,2.601154854932604,-0.33763382873241987
2015-06-12,210.00999450683594,13.779999732971191,9.170896457770972,8.716554518818224,10.069572460060865,3.7104272729103265,0.560688071959003
2015-06-15,209.11000061035156,15.390000343322754,9.218943460366901,8.790113545702223,9.652334229217608,5.737666114105146,2.1018061361135776
2015-06-16,210.25,14.8100004196167,9.743596393035341,8.955929090885133,9.750076900404785,5.059923519211914,1.5058137443314128
2015-06-17,210.58999633789062,14.5,9.671149408965366,8.990554436572618,9.166784403209343,5.333215596790657,1.645971447383629
2015-06-18,212.77999877929688,13.1899995803833,9.970582991546353,9.751326033304887,9.505359887188034,3.684639693195267,0.37684579825361647
2015-06-19,210.80999755859375,13.960000038146973,11.127253195321018,10.193750086136305,9.872661001607879,4.087339036539094,0.6824098231598331
2015-06-22,211.88999938964844,12.739999771118164,10.714014961407617,10.359824757131882,9.24802842526859,3.4919713458495742,0.2415809740038571
2015-06-23,212.0399932861328,12.109999656677246,10.686276801893015,9.621906327746618,9.13903000096611,2.9709696557111354,-0.1452893209983834
2015-06-24,210.5,13.260000228881836,9.949953684915712,9.359600039654243,9.345707346150412,3.9142928827314236,0.5655895372327696
2015-06-25,209.86000061035156,14.010000228881836,9.852169862312268,9.398705598914985,9.387947288781886,4.62205294009995,1.08288718927538
2015-06-26,209.82000732421875,14.020000457763672,9.162472949521,9.173522349092252,8.873537289862899,5.146463167900773,1.4315948019226032
2015-06-29,205.4199981689453,18.850000381469727,13.583968179805447,11.618589134007157,10.656834205526447,8.19316617594328,3.2901788611573872
2015-06-30,205.85000610351562,18.229999542236328,13.224707104234291,11.683525526856778,10.627045295485042,7.6029542467512865,2.664359392326186
2015-07-01,207.5,16.09000015258789,14.00223378948488,12.051992363277238,10.940598588481993,5.149401564105897,1.075200630708591
2015-07-02,207.30999755859375,16.790000915527344,12.558491741791475,11.744749263930474,10.940484733357904,5.84951618216944,1.4581117532447572
2015-07-06,206.72000122070312,17.010000228881836,12.057335214038048,11.763958610291212,10.895792043968191,6.114208184913645,1.5687222749721166
2015-07-07,208.02000427246094,16.09000015258789,12.239826930535338,11.826614213282168,11.0857665841364,5.004233568451491,0.8557369518865027
2015-07-08,204.52999877929688,19.65999984741211,14.057795763959934,13.179403558758812,11.67103144821357,7.988968399198539,2.5730918331855817
